28.0,165_186
39.0,78_162
30.0,139_173
21.0,12_214
20.0,A84
21.0,84_163
15.0,A54
19.0,0_144
0.0,194_234
26.0,70_182
25.0,89_207
40.0,152_206
30.0,116_216
17.0,A21
37.0,175_220
29.0,86_223
52.0,120_168
14.0,A9
17.0,186_217
23.0,A73
18.0,64_155
27.0,178_209
18.0,A33
20.0,60_202
26.0,125_157
25.0,190_203
42.0,78_184
62.0,29_198
44.0,191_218
26.0,A6
34.0,A71
20.0,60_195
34.0,A78
17.0,17_156
37.0,152_210
27.0,A61
52.0,170_201
26.0,A74
56.0,29_104
24.0,88_103
18.0,61_194
19.0,135_160
22.0,A20
23.0,58_124
20.0,211_225
25.0,A0
18.0,182_224
0.0,209_230
61.0,29_136
23.0,103_149
0.0,225_232
18.0,A87
15.0,A59
15.0,16_212
14.0,8_145
22.0,35_213
18.0,A17
19.0,213_226
40.0,166_175
59.0,136_204
25.0,138_179
19.0,90_128
18.0,A18
36.0,71_152
25.0,116_205
28.0,A32
23.0,86_190
28.0,70_174
17.0,A16
17.0,A96
0.0,173_237
0.0,202_236
30.0,A89
22.0,74_181
54.0,140_183
18.0,62_189
39.0,184_208
24.0,115_187
30.0,A86
24.0,89_143
28.0,53_101
63.0,177_197
22.0,36_119
32.0,92_116
0.0,71_235
33.0,A92
32.0,147_178
22.0,149_221
29.0,53_117
15.0,33_227
0.0,217_238
19.0,187_228
38.0,208_219
14.0,A44
47.0,120_140
0.0,87_231
0.0,116_233
49.0,3_191
22.0,124_211
0.0,224_239
